cp,u,r,f_A,f_B,abs_dr_du
4.66666667,0.33750000,0.60211946,0.57233582,0.46722277,0.27843674
4.73333333,0.33750000,0.59714327,0.56713493,0.46144273,0.27613561
4.80000000,0.33750000,0.59224865,0.56202352,0.45578090,0.27387221
4.86666667,0.33750000,0.58743362,0.55699934,0.45023391,0.27164560
4.93333333,0.33750000,0.58269625,0.55206021,0.44479852,0.26945491
5.00000000,0.33750000,0.57803468,0.54720403,0.43947163,0.26729927
5.06666667,0.33750000,0.57344711,0.54242875,0.43425022,0.26517785
5.13333333,0.33750000,0.56893177,0.53773240,0.42913139,0.26308984
5.20000000,0.33750000,0.56448699,0.53311308,0.42411234,0.26103445
5.26666667,0.33750000,0.56011113,0.52856892,0.41919037,0.25901093
5.33333333,0.33750000,0.55580258,0.52409813,0.41436287,0.25701853
5.40000000,0.33750000,0.55155981,0.51969899,0.40962733,0.25505656
5.46666667,0.33750000,0.54738133,0.51536981,0.40498130,0.25312431
5.53333333,0.33750000,0.54326568,0.51110896,0.40042244,0.25122112
5.60000000,0.33750000,0.53921146,0.50691486,0.39594847,0.24934634
5.66666667,0.33750000,0.53521730,0.50278598,0.39155720,0.24749933
5.73333333,0.33750000,0.53128188,0.49872082,0.38724650,0.24567948
5.80000000,0.33750000,0.52740391,0.49471796,0.38301432,0.24388620
5.86666667,0.33750000,0.52358214,0.49077599,0.37885867,0.24211891
5.93333333,0.33750000,0.51981536,0.48689355,0.37477763,0.24037705
6.00000000,0.33750000,0.51610239,0.48306933,0.37076934,0.23866007
6.06666667,0.33750000,0.51244209,0.47930204,0.36683198,0.23696744
6.13333333,0.33750000,0.50883335,0.47559045,0.36296383,0.23529866
6.20000000,0.33750000,0.50527507,0.47193334,0.35916318,0.23365321
6.26666667,0.33750000,0.50176622,0.46832955,0.35542840,0.23203062
6.33333333,0.33750000,0.49830576,0.46477793,0.35175790,0.23043041
6.40000000,0.33750000,0.49489271,0.46127738,0.34815015,0.22885212
6.46666667,0.33750000,0.49152609,0.45782682,0.34460364,0.22729530
6.53333333,0.33750000,0.48820497,0.45442521,0.34111694,0.22575952
6.60000000,0.33750000,0.48492842,0.45107152,0.33768865,0.22424436
6.66666667,0.33750000,0.48169557,0.44776477,0.33431740,0.22274940
6.73333333,0.33750000,0.47850553,0.44450399,0.33100187,0.22127423
6.80000000,0.33750000,0.47535747,0.44128824,0.32774078,0.21981848
6.86666667,0.33750000,0.47225056,0.43811662,0.32453289,0.21838176
6.93333333,0.33750000,0.46918400,0.43498823,0.32137699,0.21696370
7.00000000,0.33750000,0.46615700,0.43190222,0.31827192,0.21556393
7.06666667,0.33750000,0.46316882,0.42885773,0.31521652,0.21418211
7.13333333,0.33750000,0.46021870,0.42585395,0.31220970,0.21281789
7.20000000,0.33750000,0.45730592,0.42289009,0.30925037,0.21147095
7.26666667,0.33750000,0.45442978,0.41996535,0.30633751,0.21014094
7.33333333,0.33750000,0.45158960,0.41707900,0.30347009,0.20882756
7.40000000,0.33750000,0.44878469,0.41423028,0.30064712,0.20753049
7.46666667,0.33750000,0.44601442,0.41141847,0.29786765,0.20624944
7.53333333,0.33750000,0.44327813,0.40864288,0.29513075,0.20498411
7.60000000,0.33750000,0.44057522,0.40590282,0.29243550,0.20373420
7.66666667,0.33750000,0.43790506,0.40319762,0.28978103,0.20249945
7.73333333,0.33750000,0.43526708,0.40052664,0.28716647,0.20127957
7.80000000,0.33750000,0.43266069,0.39788923,0.28459100,0.20007431
7.86666667,0.33750000,0.43008533,0.39528478,0.28205379,0.19888339
7.93333333,0.33750000,0.42754045,0.39271268,0.27955406,0.19770656
8.00000000,0.33750000,0.42502550,0.39017235,0.27709104,0.19654358
0.00000000,0.35000000,1.45348837,1.00000000,1.00000000,0.67604110
0.06666667,0.35000000,1.42498860,1.00000000,1.00000000,0.66278540
0.13333333,0.35000000,1.39758497,1.00000000,1.00000000,0.65003952
0.20000000,0.35000000,1.37121545,1.00000000,1.00000000,0.63777463
0.26666667,0.35000000,1.34582257,1.00000000,1.00000000,0.62596398
0.33333333,0.35000000,1.32135307,1.00000000,1.00000000,0.61458282
0.40000000,0.35000000,1.29775748,1.00000000,1.00000000,0.60360813
0.46666667,0.35000000,1.27498980,1.00000000,1.00000000,0.59301851
0.53333333,0.35000000,1.25300722,1.00000000,1.00000000,0.58279405
0.60000000,0.35000000,1.23176981,1.00000000,1.00000000,0.57291619
0.66666667,0.35000000,1.21124031,1.00000000,1.00000000,0.56336759
0.73333333,0.35000000,1.19138391,1.00000000,1.00000000,0.55413205
0.80000000,0.35000000,1.17216804,1.00000000,1.00000000,0.54519444
0.86666667,0.35000000,1.15356220,1.00000000,1.00000000,0.53654056
0.93333333,0.35000000,1.13553779,1.00000000,1.00000000,0.52815711
1.00000000,0.35000000,1.11806798,1.00000000,1.00000000,0.52003162
1.06666667,0.35000000,1.10112755,1.00000000,1.00000000,0.51215235
1.13333333,0.35000000,1.08469281,1.00000000,1.00000000,0.50450829
1.20000000,0.35000000,1.06874145,1.00000000,1.00000000,0.49708905
1.26666667,0.35000000,1.05325244,1.00000000,1.00000000,0.48988486
1.33333333,0.35000000,1.03820598,1.00000000,1.00000000,0.48288650
1.40000000,0.35000000,1.02358336,1.00000000,1.00000000,0.47608528
1.46666667,0.35000000,1.00936693,1.00000000,1.00000000,0.46947299
1.53333333,0.35000000,0.99553998,0.99509507,0.99331744,0.46304185
1.60000000,0.35000000,0.98208674,0.98031316,0.97325080,0.45678453
1.66666667,0.35000000,0.96899225,0.96594485,0.95385081,0.45069407
1.73333333,0.35000000,0.95624235,0.95197331,0.93508687,0.44476388
1.80000000,0.35000000,0.94382362,0.93838255,0.91693017,0.43898773
1.86666667,0.35000000,0.93172332,0.92515747,0.89935353,0.43335968
1.93333333,0.35000000,0.91992935,0.91228371,0.88233135,0.42787412
2.00000000,0.35000000,0.90843023,0.89974768,0.86583945,0.42252569
2.06666667,0.35000000,0.89721504,0.88753646,0.84985497,0.41730932
2.13333333,0.35000000,0.88627340,0.87563777,0.83435634,0.41222018
2.20000000,0.35000000,0.87559540,0.86403995,0.81932312,0.40725368
2.26666667,0.35000000,0.86517165,0.85273190,0.80473598,0.40240542
2.33333333,0.35000000,0.85499316,0.84170306,0.79057661,0.39767124
2.40000000,0.35000000,0.84505138,0.83094337,0.77682764,0.39304715
2.46666667,0.35000000,0.83533814,0.82044325,0.76347263,0.38852937
2.53333333,0.35000000,0.82584567,0.81019355,0.75049593,0.38411426
2.60000000,0.35000000,0.81656650,0.80018557,0.73788272,0.37979837
2.66666667,0.35000000,0.80749354,0.79041098,0.72561890,0.37557839
2.73333333,0.35000000,0.79861998,0.78086182,0.71369107,0.37145116
2.80000000,0.35000000,0.78993933,0.77153052,0.70208648,0.36741364
2.86666667,0.35000000,0.78144536,0.76240982,0.69079300,0.36346296
2.93333333,0.35000000,0.77313211,0.75349276,0.67979907,0.35959633
3.00000000,0.35000000,0.76499388,0.74477271,0.66909370,0.35581111
3.06666667,0.35000000,0.75702519,0.73624332,0.65866638,0.35210474
3.13333333,0.35000000,0.74922081,0.72789848,0.64850712,0.34847480
3.20000000,0.35000000,0.74157570,0.71973238,0.63860635,0.34491893
3.26666667,0.35000000,0.73408504,0.71173940,0.62895498,0.34143490
3.33333333,0.35000000,0.72674419,0.70391419,0.61954428,0.33802055
3.40000000,0.35000000,0.71954870,0.69625161,0.61036594,0.33467381
3.46666667,0.35000000,0.71249430,0.68874670,0.60141200,0.33139270
3.53333333,0.35000000,0.70557688,0.68139474,0.59267487,0.32817529
3.60000000,0.35000000,0.69879249,0.67419115,0.58414725,0.32501976
3.66666667,0.35000000,0.69213732,0.66713157,0.57582219,0.32192433
3.73333333,0.35000000,0.68560772,0.66021178,0.56769302,0.31888731
3.80000000,0.35000000,0.67920017,0.65342774,0.55975333,0.31590706
3.86666667,0.35000000,0.67291128,0.64677555,0.55199700,0.31298199
3.93333333,0.35000000,0.66673779,0.64025146,0.54441816,0.31011060
4.00000000,0.35000000,0.66067653,0.63385186,0.53701117,0.30729141
4.06666667,0.35000000,0.65472449,0.62757328,0.52977063,0.30452302
4.13333333,0.35000000,0.64887874,0.62141238,0.52269135,0.30180406
4.20000000,0.35000000,0.64313645,0.61536591,0.51576834,0.29913323
4.26666667,0.35000000,0.63749490,0.60943078,0.50899682,0.29650926
4.33333333,0.35000000,0.63195147,0.60360398,0.50237219,0.29393091
4.40000000,0.35000000,0.62650361,0.59788263,0.49589002,0.29139703
4.46666667,0.35000000,0.62114888,0.59226392,0.48954606,0.28890645
4.53333333,0.35000000,0.61588490,0.58674516,0.48333622,0.28645809
4.60000000,0.35000000,0.61070940,0.58132375,0.47725656,0.28405088
4.66666667,0.35000000,0.60562016,0.57599717,0.47130330,0.28168379
4.73333333,0.35000000,0.60061503,0.57076300,0.46547278,0.27935583
4.80000000,0.35000000,0.59569196,0.56561889,0.45976150,0.27706603
4.86666667,0.35000000,0.59084893,0.56056258,0.45416607,0.27481346
4.93333333,0.35000000,0.58608402,0.55559185,0.44868321,0.27259722
5.00000000,0.35000000,0.58139535,0.55070461,0.44330980,0.27041644
5.06666667,0.35000000,0.57678110,0.54589878,0.43804279,0.26827028
5.13333333,0.35000000,0.57223952,0.54117239,0.43287925,0.26615791
5.20000000,0.35000000,0.56776890,0.53652351,0.42781637,0.26407856
5.26666667,0.35000000,0.56336759,0.53195028,0.42285141,0.26203144
5.33333333,0.35000000,0.55903399,0.52745090,0.41798175,0.26001581
5.40000000,0.35000000,0.55476655,0.52302361,0.41320485,0.25803096
5.46666667,0.35000000,0.55056378,0.51866674,0.40851824,0.25607618
5.53333333,0.35000000,0.54642420,0.51437863,0.40391956,0.25415079
5.60000000,0.35000000,0.54234641,0.51015770,0.39940652,0.25225414
5.66666667,0.35000000,0.53832903,0.50600240,0.39497690,0.25038559
5.73333333,0.35000000,0.53437073,0.50191124,0.39062855,0.24854452
5.80000000,0.35000000,0.53047021,0.49788277,0.38635941,0.24673033
5.86666667,0.35000000,0.52662622,0.49391558,0.38216747,0.24494243
5.93333333,0.35000000,0.52283754,0.49000831,0.37805079,0.24318025
6.00000000,0.35000000,0.51910299,0.48615962,0.37400749,0.24144325
6.06666667,0.35000000,0.51542141,0.48236823,0.37003575,0.23973089
6.13333333,0.35000000,0.51179168,0.47863290,0.36613381,0.23804264
6.20000000,0.35000000,0.50821272,0.47495239,0.36229997,0.23637801
6.26666667,0.35000000,0.50468346,0.47132555,0.35853257,0.23473649
6.33333333,0.35000000,0.50120289,0.46775121,0.35483001,0.23311762
6.40000000,0.35000000,0.49776999,0.46422827,0.35119075,0.23152093
6.46666667,0.35000000,0.49438380,0.46075563,0.34761327,0.22994595
6.53333333,0.35000000,0.49104337,0.45733226,0.34409612,0.22839226
6.60000000,0.35000000,0.48774778,0.45395712,0.34063788,0.22685943
6.66666667,0.35000000,0.48449612,0.45062921,0.33723719,0.22534703
6.73333333,0.35000000,0.48128754,0.44734757,0.33389270,0.22385467
6.80000000,0.35000000,0.47812118,0.44411125,0.33060313,0.22238194
6.86666667,0.35000000,0.47499620,0.44091934,0.32736723,0.22092847
6.93333333,0.35000000,0.47191181,0.43777094,0.32418377,0.21949386
7.00000000,0.35000000,0.46886722,0.43466518,0.32105157,0.21807778
7.06666667,0.35000000,0.46586166,0.43160122,0.31796949,0.21667984
7.13333333,0.35000000,0.46289439,0.42857823,0.31493641,0.21529971
7.20000000,0.35000000,0.45996467,0.42559540,0.31195124,0.21393706
7.26666667,0.35000000,0.45707182,0.42265196,0.30901294,0.21259154
7.33333333,0.35000000,0.45421512,0.41974714,0.30612047,0.21126284
7.40000000,0.35000000,0.45139390,0.41688019,0.30327285,0.20995065
7.46666667,0.35000000,0.44860752,0.41405040,0.30046911,0.20865466
7.53333333,0.35000000,0.44585533,0.41125705,0.29770830,0.20737457
7.60000000,0.35000000,0.44313670,0.40849946,0.29498951,0.20611009
7.66666667,0.35000000,0.44045102,0.40577696,0.29231186,0.20486094
7.73333333,0.35000000,0.43779770,0.40308889,0.28967447,0.20362684
7.80000000,0.35000000,0.43517616,0.40043461,0.28707650,0.20240752
7.86666667,0.35000000,0.43258583,0.39781350,0.28451713,0.20120271
7.93333333,0.35000000,0.43002615,0.39522494,0.28199557,0.20001216
8.00000000,0.35000000,0.42749658,0.39266836,0.27951104,0.19883562
0.00000000,0.36250000,1.46198830,1.00000000,1.00000000,0.68397114
0.06666667,0.36250000,1.43332187,1.00000000,1.00000000,0.67055994
0.13333333,0.36250000,1.40575798,1.00000000,1.00000000,0.65766455
0.20000000,0.36250000,1.37923425,1.00000000,1.00000000,0.64525579
0.26666667,0.36250000,1.35369287,1.00000000,1.00000000,0.63330661
0.33333333,0.36250000,1.32908028,1.00000000,1.00000000,0.62179194
0.40000000,0.36250000,1.30534670,1.00000000,1.00000000,0.61068851
0.46666667,0.36250000,1.28244588,1.00000000,1.00000000,0.59997468
0.53333333,0.36250000,1.26033474,1.00000000,1.00000000,0.58963029
0.60000000,0.36250000,1.23897314,1.00000000,1.00000000,0.57963656
0.66666667,0.36250000,1.21832359,1.00000000,1.00000000,0.56997595
0.73333333,0.36250000,1.19835107,1.00000000,1.00000000,0.56063208
0.80000000,0.36250000,1.17902283,1.00000000,1.00000000,0.55158963
0.86666667,0.36250000,1.16030818,1.00000000,1.00000000,0.54283424
0.93333333,0.36250000,1.14217836,1.00000000,1.00000000,0.53435245
1.00000000,0.36250000,1.12460639,1.00000000,1.00000000,0.52613164
1.06666667,0.36250000,1.10756690,1.00000000,1.00000000,0.51815995
1.13333333,0.36250000,1.09103605,1.00000000,1.00000000,0.51042622
1.20000000,0.36250000,1.07499140,1.00000000,1.00000000,0.50291995
1.26666667,0.36250000,1.05941181,1.00000000,1.00000000,0.49563126
1.33333333,0.36250000,1.04427736,1.00000000,1.00000000,0.48855081
1.40000000,0.36250000,1.02956923,1.00000000,1.00000000,0.48166981
1.46666667,0.36250000,1.01526966,1.00000000,1.00000000,0.47497996
1.53333333,0.36250000,1.00136185,1.00000000,1.00000000,0.46847338
1.60000000,0.36250000,0.98782994,0.98662110,0.98180056,0.46214266
1.66666667,0.36250000,0.97465887,0.97216035,0.96223015,0.45598076
1.73333333,0.36250000,0.96183441,0.95809890,0.94330137,0.44998101
1.80000000,0.36250000,0.94934305,0.94442070,0.92498516,0.44413710
1.86666667,0.36250000,0.93717199,0.93111051,0.90725412,0.43844304
1.93333333,0.36250000,0.92530905,0.91815392,0.89008241,0.43289312
2.00000000,0.36250000,0.91374269,0.90553722,0.87344562,0.42748196
2.06666667,0.36250000,0.90246192,0.89324742,0.85732073,0.42220441
2.13333333,0.36250000,0.89145628,0.88127217,0.84168595,0.41705557
2.20000000,0.36250000,0.88071585,0.86959972,0.82652066,0.41203081
2.26666667,0.36250000,0.87023113,0.85821891,0.81180538,0.40712568
2.33333333,0.36250000,0.85999312,0.84711910,0.79752162,0.40233596
2.40000000,0.36250000,0.84999320,0.83629018,0.78365188,0.39765764
2.46666667,0.36250000,0.84022316,0.82572249,0.77017954,0.39308686
2.53333333,0.36250000,0.83067517,0.81540685,0.75708884,0.38861996
2.60000000,0.36250000,0.82134174,0.80533447,0.74436483,0.38425345
2.66666667,0.36250000,0.81221572,0.79549697,0.73199327,0.37998396
2.73333333,0.36250000,0.80329028,0.78588638,0.71996066,0.37580832
2.80000000,0.36250000,0.79455886,0.77649503,0.70825413,0.37172344
2.86666667,0.36250000,0.78601522,0.76731564,0.69686144,0.36772642
2.93333333,0.36250000,0.77765335,0.75834120,0.68577093,0.36381443
3.00000000,0.36250000,0.76946753,0.74956505,0.67497152,0.35998481
3.06666667,0.36250000,0.76145224,0.74098077,0.66445260,0.35623497
3.13333333,0.36250000,0.75360222,0.73258224,0.65420409,0.35256244
3.20000000,0.36250000,0.74591240,0.72436359,0.64421635,0.34896487
3.26666667,0.36250000,0.73837793,0.71631918,0.63448018,0.34543997
3.33333333,0.36250000,0.73099415,0.70844362,0.62498681,0.34198557
3.40000000,0.36250000,0.72375659,0.70073173,0.61572784,0.33859957
3.46666667,0.36250000,0.71666093,0.69317853,0.60669525,0.33527997
3.53333333,0.36250000,0.70970306,0.68577926,0.59788136,0.33202482
3.60000000,0.36250000,0.70287899,0.67852932,0.58927884,0.32883228
3.66666667,0.36250000,0.69618491,0.67142431,0.58088064,0.32570054
3.73333333,0.36250000,0.68961712,0.66446000,0.57268005,0.32262789
3.80000000,0.36250000,0.68317210,0.65763230,0.56467061,0.31961268
3.86666667,0.36250000,0.67684644,0.65093731,0.55684615,0.31665330
3.93333333,0.36250000,0.67063684,0.64437124,0.54920073,0.31374823
4.00000000,0.36250000,0.66454014,0.63793046,0.54172868,0.31089597
4.06666667,0.36250000,0.65855329,0.63161148,0.53442453,0.30809511
4.13333333,0.36250000,0.65267335,0.62541093,0.52728306,0.30534426
4.20000000,0.36250000,0.64689748,0.61932556,0.52029924,0.30264210
4.26666667,0.36250000,0.64122294,0.61335224,0.51346823,0.29998734
4.33333333,0.36250000,0.63564709,0.60748795,0.50678540,0.29737875
4.40000000,0.36250000,0.63016737,0.60172978,0.50024628,0.29481515
4.46666667,0.36250000,0.62478133,0.59607491,0.49384659,0.29229536
4.53333333,0.36250000,0.61948657,0.59052064,0.48758220,0.28981828
4.60000000,0.36250000,0.61428080,0.58506435,0.48144914,0.28738283
4.66666667,0.36250000,0.60916179,0.57970350,0.47544358,0.28498797
4.73333333,0.36250000,0.60412740,0.57443565,0.46956184,0.28263270
4.80000000,0.36250000,0.59917553,0.56925844,0.46380039,0.28031604
4.86666667,0.36250000,0.59430419,0.56416959,0.45815580,0.27803705
4.93333333,0.36250000,0.58951141,0.55916688,0.45262478,0.27579481
5.00000000,0.36250000,0.58479532,0.55424818,0.44720416,0.27358845
5.06666667,0.36250000,0.58015409,0.54941143,0.44189088,0.27141712
5.13333333,0.36250000,0.57558595,0.54465463,0.43668198,0.26927997
5.20000000,0.36250000,0.57108918,0.53997584,0.43157462,0.26717623
5.26666667,0.36250000,0.56666213,0.53537318,0.42656605,0.26510509
5.33333333,0.36250000,0.56230319,0.53084485,0.42165361,0.26306582
5.40000000,0.36250000,0.55801080,0.52638908,0.41683474,0.26105769
5.46666667,0.36250000,0.55378345,0.52200417,0.41210697,0.25907998
5.53333333,0.36250000,0.54961966,0.51768846,0.40746789,0.25713201
5.60000000,0.36250000,0.54551802,0.51344037,0.40291520,0.25521311
5.66666667,0.36250000,0.54147715,0.50925834,0.39844667,0.25332264
5.73333333,0.36250000,0.53749570,0.50514085,0.39406013,0.25145998
5.80000000,0.36250000,0.53357237,0.50108646,0.38975348,0.24962450
5.86666667,0.36250000,0.52970591,0.49709374,0.38552471,0.24781563
5.93333333,0.36250000,0.52589507,0.49316133,0.38137187,0.24603278
6.00000000,0.36250000,0.52213868,0.48928787,0.37729305,0.24427541
6.06666667,0.36250000,0.51843557,0.48547209,0.37328641,0.24254296
6.13333333,0.36250000,0.51478461,0.48171272,0.36935020,0.24083491
6.20000000,0.36250000,0.51118472,0.47800854,0.36548268,0.23915075
6.26666667,0.36250000,0.50763483,0.47435835,0.36168218,0.23748998
6.33333333,0.36250000,0.50413390,0.47076101,0.35794710,0.23585212
6.40000000,0.36250000,0.50068093,0.46721540,0.35427587,0.23423669
6.46666667,0.36250000,0.49727493,0.46372042,0.35066696,0.23264324
6.53333333,0.36250000,0.49391497,0.46027502,0.34711892,0.23107133
6.60000000,0.36250000,0.49060010,0.45687816,0.34363030,0.22952052
6.66666667,0.36250000,0.48732943,0.45352884,0.34019973,0.22799038
6.73333333,0.36250000,0.48410209,0.45022608,0.33682586,0.22648051
6.80000000,0.36250000,0.48091721,0.44696894,0.33350740,0.22499051
6.86666667,0.36250000,0.47777396,0.44375649,0.33024307,0.22351998
6.93333333,0.36250000,0.47467153,0.44058783,0.32703164,0.22206855
7.00000000,0.36250000,0.47160913,0.43746209,0.32387193,0.22063585
7.06666667,0.36250000,0.46858599,0.43437841,0.32076277,0.21922152
7.13333333,0.36250000,0.46560137,0.43133597,0.31770304,0.21782520
7.20000000,0.36250000,0.46265453,0.42833395,0.31469165,0.21644656
7.26666667,0.36250000,0.45974475,0.42537157,0.31172754,0.21508526
7.33333333,0.36250000,0.45687135,0.42244805,0.30880966,0.21374098
7.40000000,0.36250000,0.45403363,0.41956266,0.30593703,0.21241340
7.46666667,0.36250000,0.45123096,0.41671466,0.30310865,0.21110220
7.53333333,0.36250000,0.44846267,0.41390334,0.30032359,0.20980710
7.60000000,0.36250000,0.44572814,0.41112800,0.29758092,0.20852779
7.66666667,0.36250000,0.44302676,0.40838798,0.29487974,0.20726398
7.73333333,0.36250000,0.44035792,0.40568261,0.29221918,0.20601540
7.80000000,0.36250000,0.43772105,0.40301125,0.28959839,0.20478178
7.86666667,0.36250000,0.43511557,0.40037328,0.28701654,0.20356284
7.93333333,0.36250000,0.43254092,0.39776807,0.28447283,0.20235832
8.00000000,0.36250000,0.42999656,0.39519503,0.28196647,0.20116798
0.00000000,0.37500000,1.47058824,1.00000000,1.00000000,0.69204152
